INSTITUSJONSNR_FRA,AVDNR_FRA,UNDAVDNR_FRA,GRUPPENR_FRA,INSTITUSJONSNR_TIL,AVDNR_TIL,UNDAVDNR_TIL,GRUPPENR_TIL,INSTITUSJONSNAVN_BOKMAL
192,56,0,0,192,50,0,0,Norges miljø- og biovitenskapelige universitet
192,72,0,0,192,50,0,0,Norges miljø- og biovitenskapelige universitet
192,73,0,0,192,50,0,0,Norges miljø- og biovitenskapelige universitet
192,74,0,0,192,50,0,0,Norges miljø- og biovitenskapelige universitet
358,0,0,0,203,0,0,0,Høgskolen i Lillehammer
359,0,0,0,209,0,0,0,Høgskolen i Hedmark
7492,2,4,0,7492,2,8,0,Institutt for energiteknikk
7492,2,6,0,7492,2,8,0,Institutt for energiteknikk
7492,3,4,0,7492,1,5,0,Institutt for energiteknikk
7492,1,4,0,7492,9,1,0,Institutt for energiteknikk
192,3,0,0,192,0,0,0,Norges miljø- og biovitenskapelige universitet
192,2,0,0,192,0,0,0,Norges miljø- og biovitenskapelige universitet
192,1,0,0,192,0,0,0,Norges miljø- og biovitenskapelige universitet
7576,0,0,0,1661,0,0,0,Kriminalomsorgens høgskole og utdanningssenter KRUS
7452,10,0,0,7452,1,0,0,Norges Geotekniske Institutt
7452,15,0,0,7452,2,1,0,Norges Geotekniske Institutt
7452,18,0,0,7452,2,3,0,Norges Geotekniske Institutt
7452,25,0,0,7452,4,1,0,Norges Geotekniske Institutt
7452,30,0,0,7452,4,2,0,Norges Geotekniske Institutt
7452,40,0,0,7452,4,3,0,Norges Geotekniske Institutt
7452,45,0,0,7452,1,0,0,Norges Geotekniske Institutt
7452,50,0,0,7452,3,2,0,Norges Geotekniske Institutt
7452,55,0,0,7452,3,4,0,Norges Geotekniske Institutt
7452,70,0,0,7452,4,4,0,Norges Geotekniske Institutt
7452,75,0,0,7452,4,5,0,Norges Geotekniske Institutt
1920,3,0,0,1920,0,0,0,St. Olavs Hospital HF
194,19,21,10,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,21,20,194,63,55,0,Norges teknisk-naturvitenskapelige universitet
194,19,21,30,194,63,55,0,Norges teknisk-naturvitenskapelige universitet
194,19,22,0,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,22,5,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,22,10,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,22,20,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,22,40,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,22,90,194,64,93,0,Norges teknisk-naturvitenskapelige universitet
194,19,41,0,194,65,80,0,Norges teknisk-naturvitenskapelige universitet
194,19,41,5,194,65,80,0,Norges teknisk-naturvitenskapelige universitet
194,19,41,10,194,65,80,0,Norges teknisk-naturvitenskapelige universitet
194,19,41,20,194,65,80,0,Norges teknisk-naturvitenskapelige universitet
194,19,44,0,194,66,45,0,Norges teknisk-naturvitenskapelige universitet
194,19,44,5,194,66,45,0,Norges teknisk-naturvitenskapelige universitet
194,19,44,10,194,66,45,0,Norges teknisk-naturvitenskapelige universitet
194,19,44,20,194,66,45,0,Norges teknisk-naturvitenskapelige universitet
194,19,47,0,194,60,15,0,Norges teknisk-naturvitenskapelige universitet
194,19,47,5,194,60,15,0,Norges teknisk-naturvitenskapelige universitet
194,19,47,10,194,60,15,0,Norges teknisk-naturvitenskapelige universitet
194,61,10,0,194,61,55,0,Norges teknisk-naturvitenskapelige universitet
194,61,15,0,194,61,50,0,Norges teknisk-naturvitenskapelige universitet
194,61,20,0,194,61,50,0,Norges teknisk-naturvitenskapelige universitet
194,61,25,0,194,61,55,0,Norges teknisk-naturvitenskapelige universitet
194,61,40,0,194,61,55,0,Norges teknisk-naturvitenskapelige universitet
194,63,50,0,194,63,1,0,Norges teknisk-naturvitenskapelige universitet
194,64,4,0,194,64,25,0,Norges teknisk-naturvitenskapelige universitet
194,64,10,0,194,64,90,0,Norges teknisk-naturvitenskapelige universitet
194,64,15,0,194,64,90,0,Norges teknisk-naturvitenskapelige universitet
194,64,30,0,194,61,45,0,Norges teknisk-naturvitenskapelige universitet
194,64,35,0,194,64,91,0,Norges teknisk-naturvitenskapelige universitet
194,64,40,0,194,64,91,0,Norges teknisk-naturvitenskapelige universitet
194,64,50,0,194,64,92,0,Norges teknisk-naturvitenskapelige universitet
194,64,55,0,194,64,92,0,Norges teknisk-naturvitenskapelige universitet
194,64,60,0,194,64,90,0,Norges teknisk-naturvitenskapelige universitet
194,64,65,0,194,64,45,0,Norges teknisk-naturvitenskapelige universitet
210,1,0,0,209,99,1,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,1,1,0,209,99,1,1,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,1,2,0,209,99,1,2,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,0,0,209,99,2,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,1,0,209,99,2,1,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,2,0,209,99,2,2,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,3,0,209,99,2,3,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,4,0,209,99,2,4,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,5,0,209,99,2,5,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,6,0,209,99,2,6,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,2,7,0,209,99,2,7,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,3,0,0,209,99,3,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,3,1,0,209,99,3,1,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,0,0,209,99,4,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,1,0,209,99,4,1,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,2,0,209,99,4,2,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,3,0,209,99,4,3,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,4,0,209,99,4,4,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,5,0,209,99,4,5,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,6,0,209,99,4,6,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,7,0,209,99,4,7,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,4,8,0,209,99,4,8,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,5,0,0,209,99,5,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,5,1,0,209,99,5,1,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,5,2,0,209,99,5,2,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,5,3,0,209,99,5,3,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,5,4,0,209,99,5,4,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,0,0,209,99,6,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,1,0,209,99,6,1,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,2,0,209,99,6,2,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,3,0,209,99,6,3,Høgskolen i Lillehammer / Høgskolen i Innlandet
224,26,0,10,224,26,0,0,Høgskolen i Østfold
224,90,0,10,224,90,0,0,Høgskolen i Østfold
216,0,0,0,203,5,0,0,Høgskulen i Sogn og Fjordane / Høgskulen på Vestlandet
216,10,0,0,203,5,1,0,Høgskulen i Sogn og Fjordane / Høgskulen på Vestlandet
216,30,0,0,203,5,2,0,Høgskulen i Sogn og Fjordane / Høgskulen på Vestlandet
216,50,0,0,203,5,3,0,Høgskulen i Sogn og Fjordane / Høgskulen på Vestlandet
216,80,0,0,203,5,4,0,Høgskulen i Sogn og Fjordane / Høgskulen på Vestlandet
218,0,0,0,203,6,0,0,Høgskolen Stord/Haugesund / Høgskulen på Vestlandet
218,3,0,0,203,6,1,0,Høgskolen Stord/Haugesund / Høgskulen på Vestlandet
218,4,0,0,203,6,2,0,Høgskolen Stord/Haugesund / Høgskulen på Vestlandet
218,5,0,0,203,6,3,0,Høgskolen Stord/Haugesund / Høgskulen på Vestlandet
210,6,4,0,209,99,6,4,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,5,0,209,99,6,5,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,6,0,209,99,6,6,Høgskolen i Lillehammer / Høgskolen i Innlandet
210,6,7,0,209,99,6,7,Høgskolen i Lillehammer / Høgskolen i Innlandet
184,11,22,10,184,11,22,0,Universitetet i Bergen
184,11,64,0,184,18,30,0,Universitetet i Bergen
184,11,68,0,184,21,0,0,Universitetet i Bergen
184,11,70,0,184,11,0,0,Universitetet i Bergen
184,11,80,0,20098,0,0,0,Universitetet i Bergen
184,12,0,7,184,12,0,0,Universitetet i Bergen
184,12,1,12,184,12,1,10,Universitetet i Bergen
184,12,94,0,184,34,40,10,Universitetet i Bergen
184,14,20,90,184,14,20,0,Universitetet i Bergen
184,14,20,91,184,14,20,0,Universitetet i Bergen
184,14,20,93,184,14,20,0,Universitetet i Bergen
184,14,20,94,184,14,20,0,Universitetet i Bergen
184,14,20,95,184,14,20,0,Universitetet i Bergen
184,14,20,96,184,14,20,0,Universitetet i Bergen
184,14,20,99,184,14,20,0,Universitetet i Bergen
184,15,1,10,184,15,0,1,Universitetet i Bergen
184,15,14,0,184,15,17,0,Universitetet i Bergen
184,15,17,99,184,15,17,0,Universitetet i Bergen
184,16,0,1,184,16,0,0,Universitetet i Bergen
194,14,1,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,31,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,32,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,34,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,35,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,36,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,37,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,38,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,39,0,194,14,30,0,Norges teknisk-naturvitenskapelige universitet
194,14,40,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,41,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,50,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,51,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,52,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,61,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,14,62,0,194,14,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,1,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,11,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,12,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,18,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,19,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,20,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,30,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,31,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,32,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,36,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,38,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,68,20,80,194,63,10,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,5,194,0,0,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,7,194,65,35,20,Norges teknisk-naturvitenskapelige universitet
194,68,30,30,194,65,20,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,91,194,65,30,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,92,194,67,90,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,93,194,65,30,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,94,194,65,30,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,95,194,67,90,0,Norges teknisk-naturvitenskapelige universitet
194,68,30,96,194,65,35,0,Norges teknisk-naturvitenskapelige universitet
194,68,40,7,194,35,6,0,Norges teknisk-naturvitenskapelige universitet
194,68,40,10,194,67,80,0,Norges teknisk-naturvitenskapelige universitet
194,68,50,0,194,60,10,0,Norges teknisk-naturvitenskapelige universitet
194,68,50,5,194,60,10,0,Norges teknisk-naturvitenskapelige universitet
194,68,50,10,194,60,10,0,Norges teknisk-naturvitenskapelige universitet
222,32,0,0,222,0,0,0,Høgskolen i Sørøst-Norge
222,33,0,0,222,30,0,0,Høgskolen i Sørøst-Norge
222,31,0,0,222,22,1,0,Høgskolen i Sørøst-Norge
222,34,0,0,222,30,1,0,Høgskolen i Sørøst-Norge
222,24,0,0,222,20,0,0,Høgskolen i Sørøst-Norge
222,43,0,0,222,59,0,0,Høgskolen i Sørøst-Norge
222,43,1,0,222,59,5,0,Høgskolen i Sørøst-Norge
222,43,2,0,222,59,6,0,Høgskolen i Sørøst-Norge
222,43,3,0,222,59,7,0,Høgskolen i Sørøst-Norge
222,44,0,0,222,56,0,0,Høgskolen i Sørøst-Norge
222,44,1,0,222,56,1,0,Høgskolen i Sørøst-Norge
222,44,2,0,222,56,3,0,Høgskolen i Sørøst-Norge
222,44,9,0,222,56,9,0,Høgskolen i Sørøst-Norge
222,45,0,0,222,58,0,0,Høgskolen i Sørøst-Norge
222,45,1,0,222,58,2,0,Høgskolen i Sørøst-Norge
222,45,2,0,222,58,3,0,Høgskolen i Sørøst-Norge
222,46,0,0,222,59,0,0,Høgskolen i Sørøst-Norge
222,46,1,0,222,59,4,0,Høgskolen i Sørøst-Norge
222,46,3,0,222,57,1,0,Høgskolen i Sørøst-Norge
222,46,4,0,222,58,1,0,Høgskolen i Sørøst-Norge
222,60,0,0,222,58,0,0,Høgskolen i Sørøst-Norge
222,60,1,0,222,58,6,0,Høgskolen i Sørøst-Norge
222,60,2,0,222,58,6,0,Høgskolen i Sørøst-Norge
222,60,3,0,222,58,6,0,Høgskolen i Sørøst-Norge
222,60,4,0,222,58,5,0,Høgskolen i Sørøst-Norge
222,60,5,0,222,58,5,0,Høgskolen i Sørøst-Norge
222,60,6,0,222,58,4,0,Høgskolen i Sørøst-Norge
222,60,7,0,222,58,4,0,Høgskolen i Sørøst-Norge
222,70,0,0,222,57,0,0,Høgskolen i Sørøst-Norge
222,70,1,0,222,57,3,0,Høgskolen i Sørøst-Norge
222,70,2,0,222,57,2,0,Høgskolen i Sørøst-Norge
222,70,3,0,222,57,2,0,Høgskolen i Sørøst-Norge
222,70,4,0,222,57,4,0,Høgskolen i Sørøst-Norge
222,70,5,0,222,57,4,0,Høgskolen i Sørøst-Norge
222,80,0,0,222,59,0,0,Høgskolen i Sørøst-Norge
222,80,1,0,222,59,1,0,Høgskolen i Sørøst-Norge
222,80,3,0,222,59,3,0,Høgskolen i Sørøst-Norge
222,80,4,0,222,59,2,0,Høgskolen i Sørøst-Norge
222,80,5,0,222,59,7,0,Høgskolen i Sørøst-Norge
222,80,6,0,222,59,7,0,Høgskolen i Sørøst-Norge
222,90,0,0,222,56,0,0,Høgskolen i Sørøst-Norge
222,90,1,0,222,56,2,0,Høgskolen i Sørøst-Norge
222,90,2,0,222,56,2,0,Høgskolen i Sørøst-Norge
222,90,4,0,222,56,1,0,Høgskolen i Sørøst-Norge
222,90,5,0,222,56,3,0,Høgskolen i Sørøst-Norge
194,15,39,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,40,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,15,50,0,194,15,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,1,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,1,15,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,1,30,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,30,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,50,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,54,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,70,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,74,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,75,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,76,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,77,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,78,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,16,79,0,194,16,0,0,Norges teknisk-naturvitenskapelige universitet
194,17,1,0,194,17,0,0,Norges teknisk-naturvitenskapelige universitet
2012,24,40,50,2012,24,10,10,Oslo universitetssykehus HF
209,40,0,0,209,98,40,0,Høgskolen i Hedmark / Høgskolen i Innlandet
209,40,3,0,209,98,40,3,Høgskolen i Hedmark / Høgskolen i Innlandet
209,40,4,0,209,98,40,4,Høgskolen i Hedmark / Høgskolen i Innlandet
209,40,5,0,209,98,40,5,Høgskolen i Hedmark / Høgskolen i Innlandet
209,40,6,0,209,98,40,6,Høgskolen i Hedmark / Høgskolen i Innlandet
209,55,0,0,209,98,55,0,Høgskolen i Hedmark / Høgskolen i Innlandet
209,55,1,0,209,98,55,1,Høgskolen i Hedmark / Høgskolen i Innlandet
1616,0,0,0,185,15,0,30,Universitetsstudiene på Kjeller
1983,60,30,0,1983,1,0,0,Sykehuset Østfold HF
1983,60,40,0,1983,2,0,0,Sykehuset Østfold HF
1983,60,60,0,1983,3,0,0,Sykehuset Østfold HF
1983,60,70,0,1983,4,0,0,Sykehuset Østfold HF
1983,61,10,0,1983,5,0,0,Sykehuset Østfold HF
1983,61,30,0,1983,6,0,0,Sykehuset Østfold HF
1983,61,60,0,1983,7,0,0,Sykehuset Østfold HF
1983,61,70,0,1983,8,0,0,Sykehuset Østfold HF
1983,61,90,0,1983,9,0,0,Sykehuset Østfold HF
1983,62,10,0,1983,10,0,0,Sykehuset Østfold HF
1983,62,50,0,1983,11,0,0,Sykehuset Østfold HF
1983,62,70,0,1983,12,0,0,Sykehuset Østfold HF
1983,62,80,0,1983,13,0,0,Sykehuset Østfold HF
1983,62,90,0,1983,14,0,0,Sykehuset Østfold HF
1983,63,40,0,1983,15,0,0,Sykehuset Østfold HF
1983,63,50,0,1983,16,0,0,Sykehuset Østfold HF
1983,63,60,0,1983,17,0,0,Sykehuset Østfold HF
1983,63,70,0,1983,18,0,0,Sykehuset Østfold HF
1983,64,30,0,1983,19,0,0,Sykehuset Østfold HF
1983,64,40,0,1983,20,0,0,Sykehuset Østfold HF
1983,65,30,0,1983,21,0,0,Sykehuset Østfold HF
1983,65,50,0,1983,22,0,0,Sykehuset Østfold HF
1983,65,70,0,1983,23,0,0,Sykehuset Østfold HF
1983,68,30,0,1983,24,0,0,Sykehuset Østfold HF
1983,70,0,0,1983,25,0,0,Sykehuset Østfold HF
1983,70,71,0,1983,25,1,0,Sykehuset Østfold HF
1983,70,72,0,1983,25,2,0,Sykehuset Østfold HF
1983,70,73,0,1983,25,3,0,Sykehuset Østfold HF
1983,70,74,0,1983,25,4,0,Sykehuset Østfold HF
1983,70,75,0,1983,25,5,0,Sykehuset Østfold HF
209,55,2,0,209,98,55,2,Høgskolen i Hedmark / Høgskolen i Innlandet
209,60,0,0,209,98,60,0,Høgskolen i Hedmark / Høgskolen i Innlandet
209,60,1,0,209,98,60,1,Høgskolen i Hedmark / Høgskolen i Innlandet
209,60,2,0,209,98,60,2,Høgskolen i Hedmark / Høgskolen i Innlandet
209,70,0,0,209,98,70,0,Høgskolen i Hedmark / Høgskolen i Innlandet
209,70,1,0,209,98,70,1,Høgskolen i Hedmark / Høgskolen i Innlandet
209,70,2,0,209,98,70,2,Høgskolen i Hedmark / Høgskolen i Innlandet
209,70,3,0,209,98,70,3,Høgskolen i Hedmark / Høgskolen i Innlandet
209,70,4,0,209,98,70,4,Høgskolen i Hedmark / Høgskolen i Innlandet
210,0,0,0,209,99,0,0,Høgskolen i Lillehammer / Høgskolen i Innlandet
7502,1,0,0,20100,0,0,0,Folkehelseinstituttet
217,6,1,1,217,15,0,0,Universitetet i Stavanger
7492,2,2,0,7492,11,1,0,Institutt for energiteknikk
7492,2,3,0,7492,1,7,0,Institutt for energiteknikk
7492,2,5,0,7492,10,1,0,Institutt for energiteknikk
7492,2,7,0,7492,10,2,0,Institutt for energiteknikk
7492,2,8,0,7492,10,3,0,Institutt for energiteknikk
7428,4,0,0,7428,10,0,0,Forsvarets forskningsinstitutt
7428,5,0,0,7428,10,0,0,Forsvarets forskningsinstitutt
7428,6,0,0,7428,11,0,0,Forsvarets forskningsinstitutt
7428,7,0,0,7428,11,0,0,Forsvarets forskningsinstitutt
7428,9,0,0,7428,11,0,0,Forsvarets forskningsinstitutt
1983,7,0,0,1983,5,1,0,Sykehuset Østfold HF
1983,8,0,0,1983,5,2,0,Sykehuset Østfold HF
1983,9,0,0,1983,29,1,0,Sykehuset Østfold HF
1983,10,0,0,1983,27,1,0,Sykehuset Østfold HF
1983,11,0,0,1983,27,2,0,Sykehuset Østfold HF
1983,12,0,0,1983,27,3,0,Sykehuset Østfold HF
1983,13,0,0,1983,27,4,0,Sykehuset Østfold HF
1983,14,0,0,1983,29,2,0,Sykehuset Østfold HF
1983,15,0,0,1983,27,5,0,Sykehuset Østfold HF
1983,16,0,0,1983,27,1,0,Sykehuset Østfold HF
1983,17,0,0,1983,27,6,0,Sykehuset Østfold HF
1983,18,0,0,1983,27,7,0,Sykehuset Østfold HF
1983,19,0,0,1983,28,0,0,Sykehuset Østfold HF
1983,20,0,0,1983,28,0,0,Sykehuset Østfold HF
1983,22,0,0,1983,5,3,0,Sykehuset Østfold HF
1983,2,0,0,1983,0,0,0,Sykehuset Østfold HF
1983,4,0,0,1983,0,0,0,Sykehuset Østfold HF
1983,24,0,0,1983,0,0,0,Sykehuset Østfold HF
1983,25,2,0,1983,25,1,0,Sykehuset Østfold HF
1615,2,0,0,1615,30,20,0,Høyskolen Kristiania
1615,5,0,0,1615,40,10,0,Høyskolen Kristiania
1655,0,0,0,1615,0,0,0,"Westerdals Oslo School of Arts, Communication and Technology"
1655,1,0,0,1615,20,10,0,"Westerdals Oslo School of Arts, Communication and Technology"
1655,3,0,0,1615,20,30,0,"Westerdals Oslo School of Arts, Communication and Technology"
1655,4,0,0,1615,20,20,0,"Westerdals Oslo School of Arts, Communication and Technology"
184,17,32,17,184,17,32,0,Universitetet i Bergen
184,17,60,0,184,17,0,0,Universitetet i Bergen
184,21,20,10,184,21,20,0,Universitetet i Bergen
184,21,40,0,184,21,90,0,Universitetet i Bergen
184,21,50,70,184,21,50,0,Universitetet i Bergen
184,21,50,80,184,21,50,0,Universitetet i Bergen
184,21,60,26,184,21,60,0,Universitetet i Bergen
184,21,70,11,184,21,70,0,Universitetet i Bergen
184,21,70,12,184,21,70,0,Universitetet i Bergen
184,21,70,13,184,21,90,0,Universitetet i Bergen
184,21,70,14,184,21,70,0,Universitetet i Bergen
184,21,70,15,184,21,70,0,Universitetet i Bergen
184,21,70,18,184,21,70,0,Universitetet i Bergen
184,21,70,20,184,21,70,0,Universitetet i Bergen
184,21,70,22,184,21,70,0,Universitetet i Bergen
184,21,70,24,184,21,70,0,Universitetet i Bergen
184,21,70,26,184,21,70,0,Universitetet i Bergen
184,21,80,20,184,21,80,0,Universitetet i Bergen
184,21,80,30,184,21,80,0,Universitetet i Bergen
184,21,80,40,184,21,80,0,Universitetet i Bergen
184,21,80,50,184,21,80,0,Universitetet i Bergen
184,21,80,90,184,21,80,0,Universitetet i Bergen
184,21,90,10,184,21,90,0,Universitetet i Bergen
184,21,90,20,184,21,90,0,Universitetet i Bergen
184,21,90,30,184,21,90,0,Universitetet i Bergen
184,21,90,40,184,21,90,0,Universitetet i Bergen
184,21,90,97,184,21,90,0,Universitetet i Bergen
184,21,90,98,184,21,90,0,Universitetet i Bergen
184,21,90,99,184,21,90,0,Universitetet i Bergen
184,22,10,10,184,22,10,0,Universitetet i Bergen
184,23,10,6,184,23,10,0,Universitetet i Bergen
184,23,10,8,184,23,10,0,Universitetet i Bergen
184,23,10,10,184,23,10,0,Universitetet i Bergen
184,23,10,20,184,23,10,0,Universitetet i Bergen
184,23,10,30,184,23,10,0,Universitetet i Bergen
184,23,10,40,184,23,10,0,Universitetet i Bergen
184,23,10,50,184,23,10,0,Universitetet i Bergen
184,23,10,53,184,23,10,0,Universitetet i Bergen
184,23,10,60,184,23,10,0,Universitetet i Bergen
184,23,10,61,184,23,10,0,Universitetet i Bergen
184,23,10,70,184,23,10,0,Universitetet i Bergen
184,23,10,90,184,23,10,0,Universitetet i Bergen
184,34,50,0,184,34,0,0,Universitetet i Bergen
184,35,13,0,20098,0,0,0,Universitetet i Bergen
184,70,41,0,184,34,40,10,Universitetet i Bergen
184,70,70,11,184,0,0,0,Universitetet i Bergen
184,70,70,12,184,0,0,0,Universitetet i Bergen
184,70,70,13,184,0,0,0,Universitetet i Bergen
184,70,70,21,184,0,0,0,Universitetet i Bergen
184,70,70,22,184,0,0,0,Universitetet i Bergen
184,70,70,31,184,0,0,0,Universitetet i Bergen
184,70,70,32,184,0,0,0,Universitetet i Bergen
184,70,70,33,184,0,0,0,Universitetet i Bergen
184,70,10,0,184,35,12,0,Universitetet i Bergen
184,70,70,0,7469,0,0,0,Universitetet i Bergen
184,70,80,0,5968,0,0,0,Universitetet i Bergen
184,70,90,0,20076,0,0,0,Universitetet i Bergen
184,71,0,0,20098,0,0,0,Universitetet i Bergen
261,0,0,0,184,0,0,0,Kunst- og designhøgskolen i Bergen
1959,4,0,0,1959,0,0,0,Sykehuset Telemark HF
1959,5,0,0,1959,0,0,0,Sykehuset Telemark HF
178,1,0,0,178,0,0,0,Norges musikkhøgskole
178,1,15,1,178,3,1,0,Norges musikkhøgskole
178,1,15,10,178,3,2,0,Norges musikkhøgskole
178,1,15,20,178,3,3,0,Norges musikkhøgskole
178,1,15,30,178,3,4,0,Norges musikkhøgskole
178,1,15,40,178,3,5,0,Norges musikkhøgskole
178,1,15,50,178,3,6,0,Norges musikkhøgskole
178,1,15,60,178,3,7,0,Norges musikkhøgskole
178,1,15,70,178,3,8,0,Norges musikkhøgskole
178,1,20,0,178,4,0,0,Norges musikkhøgskole
178,1,20,10,178,4,1,0,Norges musikkhøgskole
178,1,20,20,178,4,2,0,Norges musikkhøgskole
178,1,20,30,178,4,3,0,Norges musikkhøgskole
178,2,30,10,178,2,30,0,Norges musikkhøgskole
178,1,15,0,178,3,0,0,Norges musikkhøgskole
217,7,2,0,217,13,0,0,Universitetet i Stavanger
217,6,1,0,217,15,0,0,Universitetet i Stavanger
217,7,4,0,217,14,0,0,Universitetet i Stavanger
1938,0,3,74,1938,1,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,84,1938,1,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,85,1938,1,2,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,78,1938,2,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,72,1938,2,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,76,1938,2,2,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,80,1938,2,3,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,79,1938,3,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,10,1938,3,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,11,1938,3,2,0,Helse Stavanger HF - Stavanger universitetssjukehus
